"","id","lat","long","time","mincurr","minnext","maxcurr","maxnext"
"1",2,829,516,1,8,4.5,57,2.5
"2",26,305,791,2,4.5,20.3333333333333,2.5,37.6666666666667
"3",14,624,48,3,20.3333333333333,5.5,37.6666666666667,10
"4",40,893,92,4,5.5,18.8,10,33.6
"5",15,830,176,5,18.8,12.6666666666667,33.6,5.33333333333333
"6",4,783,964,6,12.6666666666667,15.7142857142857,5.33333333333333,31.4285714285714
"7",10,95,626,7,15.7142857142857,9.375,31.4285714285714,23.25
"8",21,167,545,8,9.375,16.5555555555556,23.25,27.3333333333333
"9",31,232,417,9,16.5555555555556,10.3,27.3333333333333,31.2
"10",47,996,619,10,10.3,2.45454545454545,31.2,30.7272727272727
"11",45,413,235,11,2.45454545454545,6,30.7272727272727,24.0833333333333
"12",4,354,513,12,6,13.8461538461538,24.0833333333333,44.2307692307692
"13",39,145,293,13,13.8461538461538,9.42857142857143,44.2307692307692,0.214285714285717
"14",16,641,803,14,9.42857142857143,14.5333333333333,0.214285714285717,51.1333333333333
"15",51,817,383,15,14.5333333333333,20.125,51.1333333333333,1.75
"16",30,404,19,16,20.125,16.8235294117647,1.75,68.9411764705882
"17",32,546,877,17,16.8235294117647,14.9444444444444,68.9411764705882,23.5555555555556
"18",2,838,231,18,14.9444444444444,0.894736842105263,23.5555555555556,32.6315789473684
"19",18,47,361,19,0.894736842105263,1.05,32.6315789473684,24.1
"20",48,56,27,20,1.05,23.7619047619048,24.1,45.6190476190476
"21",43,741,314,21,23.7619047619048,6.45454545454545,45.6190476190476,15.6363636363636
"22",25,489,481,22,6.45454545454545,6.26086956521739,15.6363636363636,47.2173913043478
"23",45,303,482,23,6.26086956521739,3.58333333333333,47.2173913043478,25.6666666666667
"24",60,69,935,24,3.58333333333333,25.36,25.6666666666667,46.4
"25",2,573,198,25,25.36,21.5,46.4,32.3076923076923
"26",36,904,401,26,21.5,5.2962962962963,32.3076923076923,34.3703703703704
"27",4,169,919,27,5.2962962962963,28.6428571428571,34.3703703703704,24.7142857142857
"28",30,615,575,28,28.6428571428571,18,24.7142857142857,30.2068965517241
"29",5,617,488,29,18,13.5333333333333,30.2068965517241,24.9333333333333
"30",16,651,988,30,13.5333333333333,17.8709677419355,24.9333333333333,53.2903225806452
"31",21,637,958,31,17.8709677419355,6.90625,53.2903225806452,6.09375
"32",15,655,724,32,6.90625,5.90909090909091,6.09375,60.030303030303
"33",16,958,876,33,5.90909090909091,14.6470588235294,60.030303030303,7.73529411764706
"34",12,682,410,34,14.6470588235294,0.628571428571425,7.73529411764706,51.7428571428571
"35",10,783,637,35,0.628571428571425,32.4444444444444,51.7428571428571,2.19444444444445
"36",14,327,875,36,32.4444444444444,4.32432432432432,2.19444444444445,40.6756756756757
"37",6,865,140,37,4.32432432432432,2.26315789473684,40.6756756756757,35.3684210526316
"38",38,881,956,38,2.26315789473684,30.9230769230769,35.3684210526316,10.3589743589744
"39",65,627,460,39,30.9230769230769,3.825,10.3589743589744,59.125
"40",62,160,433,40,3.825,5.04878048780488,59.125,2.07317073170732
"41",42,557,866,41,5.04878048780488,34.1190476190476,2.07317073170732,68.2619047619048
"42",13,311,317,42,34.1190476190476,24.5348837209302,68.2619047619048,11.4651162790698
"43",5,172,589,43,24.5348837209302,16.1590909090909,11.4651162790698,37.6590909090909
"44",33,115,657,44,16.1590909090909,11.8888888888889,37.6590909090909,18.9111111111111
"45",24,351,202,45,11.8888888888889,11.8478260869565,18.9111111111111,42.1521739130435
"46",57,118,519,46,11.8478260869565,16.7872340425532,42.1521739130435,31.1702127659574
"47",19,900,776,47,16.7872340425532,2.72916666666667,31.1702127659574,18.4375
"48",8,902,929,48,2.72916666666667,13,18.4375,27.9795918367347
"49",64,519,110,49,13,13.72,27.9795918367347,29.42
"50",25,525,124,50,13.72,6.15686274509804,29.42,35.8627450980392
"51",55,115,124,51,6.15686274509804,22.4038461538462,35.8627450980392,7.98076923076923
"52",28,208,704,52,22.4038461538462,21,7.98076923076923,70.6603773584906
"53",54,302,573,53,21,16.6851851851852,70.6603773584906,22.2407407407407
"54",31,808,671,54,16.6851851851852,10.4909090909091,22.2407407407407,40.0181818181818
"55",47,724,80,55,10.4909090909091,27.0178571428571,40.0181818181818,4.89285714285715
"56",53,782,294,56,27.0178571428571,24.578947368421,4.89285714285715,42.3508771929825
"57",52,52,429,57,24.578947368421,7.29310344827587,42.3508771929825,23.2413793103448
"58",60,853,370,58,7.29310344827587,7.57627118644067,23.2413793103448,41.0508474576271
"59",9,871,958,59,7.57627118644067,18.1166666666667,41.0508474576271,16.6666666666667
"60",40,198,984,60,18.1166666666667,12.672131147541,16.6666666666667,23.9344262295082
"61",59,789,874,61,12.672131147541,20,23.9344262295082,50.241935483871
"62",64,696,634,62,20,3.49632139818462e-15,50.241935483871,24.3650793650794
"63",64,544,370,63,3.49632139818462e-15,36.421875,24.3650793650794,37.046875
"64",39,609,522,64,36.421875,19.1230769230769,37.046875,34.4153846153846
"65",61,943,835,65,19.1230769230769,18.5909090909091,34.4153846153846,25.1969696969697
"66",61,381,172,66,18.5909090909091,15.3582089552239,25.1969696969697,42.1641791044776
"67",18,797,323,67,15.3582089552239,16.3970588235294,42.1641791044776,1.80882352941177
"68",9,480,139,68,16.3970588235294,9.26086956521739,1.80882352941177,48.4782608695652
"69",4,780,385,69,9.26086956521739,2.22857142857143,48.4782608695652,28.1142857142857
"70",45,323,540,70,2.22857142857143,0.225352112676058,28.1142857142857,50.169014084507
"71",39,1000,605,71,0.225352112676058,23.4444444444444,50.169014084507,13.6388888888889
"72",29,138,653,72,23.4444444444444,10.4109589041096,13.6388888888889,42.7671232876712
"73",4,193,835,73,10.4109589041096,1.56756756756757,42.7671232876712,7.13513513513514
"74",64,354,967,74,1.56756756756757,17.2,7.13513513513514,57.0933333333333
"75",28,29,345,75,17.2,21.5131578947368,57.0933333333333,5.02631578947368
"76",64,602,259,76,21.5131578947368,8.40259740259741,5.02631578947368,56.2337662337662
"77",45,290,357,77,8.40259740259741,31.1923076923077,56.2337662337662,8.65384615384615
"78",46,373,69,78,31.1923076923077,3.15189873417721,8.65384615384615,36.873417721519
"79",46,919,949,79,3.15189873417721,34.4125,36.873417721519,16.9125
"80",3,524,664,80,34.4125,19.1728395061728,16.9125,31.6913580246914
"81",45,701,865,81,19.1728395061728,7.08536585365854,31.6913580246914,24.0121951219512
"82",18,309,334,82,7.08536585365854,10.7831325301205,24.0121951219512,20.7349397590361
"83",50,385,62,83,10.7831325301205,14.047619047619,20.7349397590361,35.8333333333333
"84",35,106,531,84,14.047619047619,21.6941176470588,35.8333333333333,29.8117647058824
"85",9,432,852,85,21.6941176470588,18.4767441860465,29.8117647058824,16
"86",14,512,828,86,18.4767441860465,8.42528735632184,16,62.2758620689655
"87",46,901,11,87,8.42528735632184,5.51136363636364,62.2758620689655,11.5909090909091
"88",54,329,849,88,5.51136363636364,30.1460674157303,11.5909090909091,64.6741573033708
"89",63,662,884,89,30.1460674157303,10.0333333333333,64.6741573033708,10.5555555555556
"90",33,58,465,90,10.0333333333333,7.87912087912088,10.5555555555556,68.6813186813187
"91",61,380,664,91,7.87912087912088,31.7717391304348,68.6813186813187,25.4021739130435
"92",48,310,7,92,31.7717391304348,21.5376344086021,25.4021739130435,38.1827956989247
"93",7,45,696,93,21.5376344086021,7.38297872340426,38.1827956989247,23.563829787234
"94",18,426,598,94,7.38297872340426,20.4,23.563829787234,37.0421052631579
"95",9,542,255,95,20.4,16.2291666666667,37.0421052631579,27.6666666666667
"96",60,427,396,96,16.2291666666667,3.7319587628866,27.6666666666667,31.0103092783505
"97",4,907,686,97,3.7319587628866,33.9183673469388,31.0103092783505,10.8775510204082
"98",54,844,615,98,33.9183673469388,6.02020202020203,10.8775510204082,33.7777777777778
"99",43,873,362,99,6.02020202020203,29.68,33.7777777777778,42.79
"100",42,311,97,100,29.68,19.4851485148515,42.79,13.0792079207921
"101",19,24,542,101,19.4851485148515,2.49019607843138,13.0792079207921,58.343137254902
"102",26,948,350,102,2.49019607843138,32.1941747572815,58.343137254902,2.63106796116505
"103",29,559,272,103,32.1941747572815,5.14423076923076,2.63106796116505,58.7980769230769
"104",20,297,537,104,5.14423076923076,6.7904761904762,58.7980769230769,18.0285714285714
