"","id","lat","long","time","mincurr","minnext","maxcurr","maxnext"
"1",37,695,808,1,2,11.5,48,12
"2",65,12,574,2,11.5,3,12,40
"3",59,406,840,3,3,2.25,40,22.5
"4",51,825,433,4,2.25,19,22.5,36.4
"5",15,805,97,5,19,0.833333333333333,36.4,32.1666666666667
"6",45,590,462,6,0.833333333333333,14.7142857142857,32.1666666666667,10.1428571428571
"7",34,831,640,7,14.7142857142857,15.125,10.1428571428571,46.25
"8",33,619,270,8,15.125,8.11111111111111,46.25,19.3333333333333
"9",12,679,682,9,8.11111111111111,8.9,19.3333333333333,51
"10",61,684,293,10,8.9,6.45454545454545,51,9.09090909090908
"11",6,935,530,11,6.45454545454545,26.1666666666667,9.09090909090908,43.9166666666667
"12",31,657,388,12,26.1666666666667,13.0769230769231,43.9166666666667,3.76923076923077
"13",33,574,955,13,13.0769230769231,10.1428571428571,3.76923076923077,50.3571428571429
"14",25,410,922,14,10.1428571428571,6.66666666666667,50.3571428571429,23.9333333333333
"15",55,420,827,15,6.66666666666667,2.1875,23.9333333333333,40.375
"16",12,125,537,16,2.1875,1.11764705882353,40.375,15.6470588235294
"17",62,748,283,17,1.11764705882353,4.61111111111111,15.6470588235294,29.6111111111111
"18",5,975,390,18,4.61111111111111,26.8947368421053,29.6111111111111,41.1052631578947
"19",58,108,461,19,26.8947368421053,16.05,41.1052631578947,7.5
"20",59,2,827,20,16.05,13.2857142857143,7.5,64.2857142857143
"21",58,726,29,21,13.2857142857143,16.9090909090909,64.2857142857143,12.6818181818182
"22",46,269,195,22,16.9090909090909,10.6086956521739,12.6818181818182,38.5652173913044
"23",36,701,34,23,10.6086956521739,26.25,38.5652173913044,33.9583333333333
"24",34,72,862,24,26.25,12.24,33.9583333333333,38.44
"25",50,246,733,25,12.24,4.07692307692308,38.44,26.5
"26",51,178,583,26,4.07692307692308,6.66666666666667,26.5,25.5185185185185
"27",32,319,173,27,6.66666666666667,3.53571428571429,25.5185185185185,39.0357142857143
"28",63,630,59,28,3.53571428571429,15.8965517241379,39.0357142857143,6.72413793103449
"29",37,892,784,29,15.8965517241379,11.5,6.72413793103449,59.2333333333333
"30",49,471,310,30,11.5,5.32258064516129,59.2333333333333,6.99999999999999
"31",20,913,356,31,5.32258064516129,8.40625,6.99999999999999,49.40625
"32",2,610,870,32,8.40625,13.1818181818182,49.40625,15.1212121212121
"33",36,53,390,33,13.1818181818182,6.97058823529412,15.1212121212121,24.1470588235294
"34",8,194,103,34,6.97058823529412,1.97142857142857,24.1470588235294,18.3142857142857
"35",35,735,819,35,1.97142857142857,34.0555555555556,18.3142857142857,27.8888888888889
"36",31,328,533,36,34.0555555555556,16.5945945945946,27.8888888888889,48.7567567567568
