"","id","lat","long","time","mincurr","minnext","maxcurr","maxnext"
"1",28,477,487,1,15,5.5,59,5.5
"2",6,615,644,2,5.5,23,5.5,37
"3",1,119,707,3,23,0.75,37,28.5
"4",55,754,617,4,0.75,12.2,28.5,31.6
"5",27,624,219,5,12.2,6.83333333333333,31.6,11.1666666666667
"6",11,237,939,6,6.83333333333333,26.7142857142857,11.1666666666667,57.2857142857143
"7",62,185,275,7,26.7142857142857,7.625,57.2857142857143,5.49999999999999
"8",16,755,1000,8,7.625,2.11111111111111,5.49999999999999,42.2222222222222
"9",30,285,789,9,2.11111111111111,33.2,42.2222222222222,31.3
"10",31,213,110,10,33.2,17.4545454545454,31.3,37
"11",48,307,748,11,17.4545454545454,17,37,36.6666666666667
"12",36,371,193,12,17,5.53846153846154,36.6666666666667,30.7692307692308
"13",36,608,196,13,5.53846153846154,4.14285714285715,30.7692307692308,20.6428571428571
"14",5,839,218,14,4.14285714285715,21.3333333333333,20.6428571428571,49.8
"15",55,878,249,15,21.3333333333333,9.0625,49.8,10.5
"16",20,301,32,16,9.0625,11.2352941176471,10.5,28.7058823529412
"17",53,310,122,17,11.2352941176471,8.72222222222222,28.7058823529412,31.4444444444444
"18",56,719,656,18,8.72222222222222,17.3157894736842,31.4444444444444,21.3684210526316
"19",53,85,556,19,17.3157894736842,13.95,21.3684210526316,38.6
"20",48,525,569,20,13.95,14.3333333333333,38.6,14.6666666666667
"21",18,326,242,21,14.3333333333333,23.5454545454545,14.6666666666667,27.0454545454545
"22",35,226,635,22,23.5454545454545,20.6086956521739,27.0454545454545,33.4347826086956
"23",54,761,629,23,20.6086956521739,11.125,33.4347826086956,32.1666666666667
"24",19,128,523,24,11.125,2.76,32.1666666666667,22.88
"25",59,38,221,25,2.76,19.4615384615385,22.88,39.5384615384615
"26",23,851,924,26,19.4615384615385,19.7777777777778,39.5384615384615,25.4814814814815
"27",57,976,670,27,19.7777777777778,15.2142857142857,25.4814814814815,35.2142857142857
"28",22,899,824,28,15.2142857142857,7.51724137931035,35.2142857142857,23.9310344827586
"29",18,749,29,29,7.51724137931035,6.26666666666666,23.9310344827586,41.6333333333333
"30",16,993,918,30,6.26666666666666,3.16129032258064,41.6333333333333,3.25806451612902
"31",61,127,396,31,3.16129032258064,14.375,3.25806451612902,54
"32",6,611,871,32,14.375,5.45454545454545,54,1.93939393939393
"33",50,203,60,33,5.45454545454545,9.26470588235294,1.93939393939393,37.9117647058824
"34",22,566,491,34,9.26470588235294,16.2571428571429,37.9117647058824,33.1142857142857
"35",13,939,158,35,16.2571428571429,23.0833333333333,33.1142857142857,31
"36",4,343,114,36,23.0833333333333,9.64864864864865,31,19.4594594594594
"37",12,239,415,37,9.64864864864865,1.60526315789474,19.4594594594594,32.6578947368421
"38",24,546,733,38,1.60526315789474,15.974358974359,32.6578947368421,36.3846153846154
"39",12,741,771,39,15.974358974359,5.825,36.3846153846154,35.7
"40",17,211,54,40,5.825,13.8292682926829,35.7,23.7073170731707
"41",25,189,352,41,13.8292682926829,6.02380952380952,23.7073170731707,31.5238095238095
"42",5,239,199,42,6.02380952380952,10.7209302325581,31.5238095238095,39.5348837209302
"43",51,698,264,43,10.7209302325581,17.8636363636364,39.5348837209302,0.454545454545462
"44",47,394,850,44,17.8636363636364,1.11111111111111,0.454545454545462,66.0444444444444
"45",10,613,69,45,1.11111111111111,20.4347826086957,66.0444444444444,24.5
"46",36,732,912,46,20.4347826086957,12.2978723404255,24.5,34.7446808510638
"47",41,728,173,47,12.2978723404255,3.625,34.7446808510638,31.5833333333333
"48",33,912,985,48,3.625,20.9387755102041,31.5833333333333,11.1836734693878
"49",11,320,844,49,20.9387755102041,7.78,11.1836734693878,30.2
"50",64,596,384,50,7.78,30.6078431372549,30.2,41.9607843137255
"51",21,845,786,51,30.6078431372549,7.25,41.9607843137255,35.3461538461538
"52",45,494,143,52,7.25,28.2075471698113,35.3461538461538,17.3207547169811
"53",39,63,829,53,28.2075471698113,24.7407407407407,17.3207547169811,60.537037037037
"54",13,12,992,54,24.7407407407407,5.63636363636364,60.537037037037,12.2363636363636
"55",14,378,178,55,5.63636363636364,23.9285714285714,12.2363636363636,42.9821428571428
"56",17,664,315,56,23.9285714285714,17.6140350877193,42.9821428571428,8.85964912280703
"57",31,109,834,57,17.6140350877193,1.58620689655172,8.85964912280703,46.3275862068965
"58",34,639,924,58,1.58620689655172,29.8983050847458,46.3275862068965,28.1864406779661
"59",65,681,735,59,29.8983050847458,19.5666666666667,28.1864406779661,35.2166666666666
"60",7,469,13,60,19.5666666666667,0.426229508196718,35.2166666666666,32.2459016393443
"61",9,797,100,61,0.426229508196718,2.53225806451613,32.2459016393443,9.59677419354837
"62",31,416,114,62,2.53225806451613,22.1111111111111,9.59677419354837,39.7619047619048
"63",39,304,412,63,22.1111111111111,2.078125,39.7619047619048,10.078125
"64",35,955,822,64,2.078125,21.5846153846154,10.078125,59.9846153846154
"65",54,396,923,65,21.5846153846154,8.28787878787878,59.9846153846154,14.7575757575758
"66",61,333,789,66,8.28787878787878,10.5522388059702,14.7575757575758,58.3582089552239
"67",12,240,340,67,10.5522388059702,18.1764705882353,58.3582089552239,3.58823529411767
"68",16,459,446,68,18.1764705882353,7.07246376811594,3.58823529411767,44.7536231884058
"69",1,768,502,69,7.07246376811594,28.5142857142857,44.7536231884058,32.7714285714286
"70",49,571,458,70,28.5142857142857,12.3380281690141,32.7714285714286,22.9014084507042
"71",37,947,930,71,12.3380281690141,22.3472222222222,22.9014084507042,23.7638888888889
"72",21,615,808,72,22.3472222222222,7.24657534246575,23.7638888888889,38.6986301369863
"73",31,481,496,73,7.24657534246575,25.4054054054054,38.6986301369863,6.21621621621624
"74",61,845,722,74,25.4054054054054,17.1733333333333,6.21621621621624,54.0533333333333
"75",13,924,139,75,17.1733333333333,10.0394736842105,54.0533333333333,3.01315789473682
"76",27,485,225,76,10.0394736842105,0.0389610389610401,3.01315789473682,44.4025974025974
"77",65,285,261,77,0.0389610389610401,14.7692307692308,44.4025974025974,0.58974358974357
"78",60,692,186,78,14.7692307692308,23.9240506329114,0.58974358974357,62.6075949367089
"79",53,212,732,79,23.9240506329114,10.7875,62.6075949367089,0.387499999999976
"80",7,106,460,80,10.7875,8.11111111111111,0.387499999999976,72.7037037037037
"81",15,977,438,81,8.11111111111111,0.878048780487805,72.7037037037037,7.20731707317071
"82",56,453,661,82,0.878048780487805,2.09638554216867,7.20731707317071,43.2650602409639
"83",31,70,78,83,2.09638554216867,1.08333333333333,43.2650602409639,12.5833333333333
"84",64,589,222,84,1.08333333333333,23.6352941176471,12.5833333333333,37.964705882353
"85",65,496,657,85,23.6352941176471,0.627906976744187,37.964705882353,36.6046511627907
"86",37,376,715,86,0.627906976744187,31.0114942528736,36.6046511627907,35.9770114942529
"87",34,924,677,87,31.0114942528736,21.7613636363636,35.9770114942529,20.7840909090909
"88",3,871,519,88,21.7613636363636,8.14606741573034,20.7840909090909,35.808988764045
"89",41,253,272,89,8.14606741573034,9.74444444444444,35.808988764045,22.9333333333333
"90",6,321,356,90,9.74444444444444,29.9230769230769,22.9333333333333,35.6703296703297
"91",45,497,316,91,29.9230769230769,24.6521739130435,35.6703296703297,37.9130434782609
"92",65,520,32,92,24.6521739130435,17.4623655913979,37.9130434782609,16.9032258064516
"93",15,860,822,93,17.4623655913979,18.3404255319149,16.9032258064516,34.7234042553191
"94",54,27,416,94,18.3404255319149,9.24210526315789,34.7234042553191,40.8421052631579
"95",37,442,21,95,9.24210526315789,5.1875,40.8421052631579,9.06249999999999
"96",49,178,715,96,5.1875,20.5979381443299,9.06249999999999,70.2061855670103
"97",50,886,291,97,20.5979381443299,19.3979591836735,70.2061855670103,25.9387755102041
"98",59,30,44,98,19.3979591836735,20.3939393939394,25.9387755102041,36.6868686868687
"99",45,183,333,99,20.3939393939394,14.46,36.6868686868687,12.19
"100",11,550,578,100,14.46,12.3366336633663,12.19,63.1782178217822
"101",19,615,484,101,12.3366336633663,15.5098039215686,63.1782178217822,10.7156862745098
"102",24,954,893,102,15.5098039215686,13.3592233009709,10.7156862745098,53.757281553398
"103",43,541,266,103,13.3592233009709,16.4807692307692,53.757281553398,11.6442307692308
"104",28,747,308,104,16.4807692307692,6.45714285714285,11.6442307692308,29.0761904761905
