"","id","lat","long","time","mincurr","minnext","maxcurr","maxnext"
"1",51,714,658,1,35,0,75,2.5
"2",27,242,582,2,0,7.33333333333333,2.5,51.6666666666667
"3",50,912,2,3,7.33333333333333,14,51.6666666666667,0.250000000000002
"4",24,376,978,4,14,8,0.250000000000002,63
"5",61,748,271,5,8,2.5,63,5.83333333333333
"6",25,344,92,6,2.5,28.7142857142857,5.83333333333333,47.2857142857143
"7",58,448,789,7,28.7142857142857,18.125,47.2857142857143,12
"8",38,309,605,8,18.125,11.4444444444444,12,44.4444444444444
"9",36,414,324,9,11.4444444444444,24.8,44.4444444444444,28.4
"10",45,327,907,10,24.8,3.81818181818182,28.4,20.5454545454545
"11",64,334,107,11,3.81818181818182,31.3333333333333,20.5454545454545,19.6666666666667
"12",5,559,859,12,31.3333333333333,2.15384615384615,19.6666666666667,41.8461538461538
"13",10,242,396,13,2.15384615384615,19.3571428571429,41.8461538461538,7.57142857142857
"14",16,772,786,14,19.3571428571429,3.13333333333334,7.57142857142857,46.1333333333333
"15",34,827,932,15,3.13333333333334,33.625,46.1333333333333,8.3125
"16",38,224,377,16,33.625,19.4117647058823,8.3125,43.9411764705882
"17",22,817,251,17,19.4117647058823,8.88888888888888,43.9411764705882,0.888888888888886
"18",52,874,327,18,8.88888888888888,19.0526315789474,0.888888888888886,60.7368421052632
"19",65,313,441,19,19.0526315789474,9.55000000000001,60.7368421052632,16.85
"20",61,458,718,20,9.55000000000001,14.7142857142857,16.85,53.4761904761905
"21",13,81,127,21,14.7142857142857,16.5,53.4761904761905,10
"22",57,816,407,22,16.5,21.5217391304348,10,53.5652173913043
"23",6,537,346,23,21.5217391304348,16.7916666666667,53.5652173913043,24.375
"24",8,122,407,24,16.7916666666667,3.64,24.375,26.52
"25",49,204,766,25,3.64,17.6538461538462,26.52,37.9615384615385
"26",8,71,54,26,17.6538461538462,7.07407407407407,37.9615384615385,33.7407407407407
"27",61,666,365,27,7.07407407407407,5.71428571428572,33.7407407407407,36.8928571428572
"28",52,316,417,28,5.71428571428572,18.6206896551724,36.8928571428572,10.7241379310345
"29",24,844,909,29,18.6206896551724,15.8333333333333,10.7241379310345,34.1
"30",37,247,414,30,15.8333333333333,9.51612903225807,34.1,27
"31",14,246,543,31,9.51612903225807,5.3125,27,33.90625
"32",3,77,535,32,5.3125,31.6969696969697,33.90625,38.8787878787879
"33",25,767,13,33,31.6969696969697,19.1176470588235,38.8787878787879,34.0882352941177
"34",49,116,156,34,19.1176470588235,5.94285714285715,34.0882352941177,27.1142857142857
"35",13,884,290,35,5.94285714285715,29.2222222222222,27.1142857142857,14.4722222222222
"36",1,377,700,36,29.2222222222222,5.62162162162163,14.4722222222222,37.4864864864865
"37",61,37,771,37,5.62162162162163,0.605263157894741,37.4864864864865,23.8684210526316
"38",14,104,436,38,0.605263157894741,34.4871794871795,23.8684210526316,22.5384615384615
"39",39,681,227,39,34.4871794871795,11.2,22.5384615384615,22.875
"40",41,441,274,40,11.2,1.75609756097562,22.875,24.5121951219512
"41",58,540,72,41,1.75609756097562,13.9047619047619,24.5121951219512,23.9047619047619
"42",18,499,42,42,13.9047619047619,10.8372093023256,23.9047619047619,35.2558139534884
"43",26,70,994,43,10.8372093023256,7,35.2558139534884,25.1590909090909
"44",27,664,832,44,7,31.2888888888889,25.1590909090909,50.6888888888889
"45",28,281,94,45,31.2888888888889,14.9565217391304,50.6888888888889,1.65217391304347
"46",34,731,947,46,14.9565217391304,0.0425531914893558,1.65217391304347,68.8510638297872
"47",61,103,552,47,0.0425531914893558,8.77083333333334,68.8510638297872,4.0625
"48",17,534,663,48,8.77083333333334,16.8775510204082,4.0625,44.0204081632653
"49",14,424,775,49,16.8775510204082,15.56,44.0204081632653,20.56
"50",37,296,458,50,15.56,4.3529411764706,20.56,19.0588235294118
"51",53,171,157,51,4.3529411764706,11.4230769230769,19.0588235294118,41.1346153846154
"52",35,257,590,52,11.4230769230769,12.3396226415094,41.1346153846154,13.6037735849057
"53",44,554,716,53,12.3396226415094,0.648148148148139,13.6037735849057,33.7592592592593
"54",51,890,62,54,0.648148148148139,28.8181818181818,33.7592592592593,41.4727272727273
"55",36,179,786,55,28.8181818181818,5.71428571428572,41.4727272727273,37.8392857142857
"56",65,9,986,56,5.71428571428572,8.14035087719297,37.8392857142857,13.9122807017544
"57",17,396,764,57,8.14035087719297,24.4310344827586,13.9122807017544,43.3275862068965
"58",27,416,290,58,24.4310344827586,10.2542372881356,43.3275862068965,6.55932203389831
"59",48,226,784,59,10.2542372881356,5.16666666666667,6.55932203389831,59.4333333333333
"60",36,833,641,60,5.16666666666667,9.67213114754098,59.4333333333333,9.40983606557378
"61",26,335,499,61,9.67213114754098,12.1290322580645,9.40983606557378,68.4677419354839
"62",26,968,387,62,12.1290322580645,12.6666666666667,68.4677419354839,11.2857142857143
