"","id","lat","long","time","mincurr","minnext","maxcurr","maxnext"
"1",16,714,298,1,7,14,67,5.5
"2",43,452,973,2,14,2.66666666666667,5.5,43
"3",29,908,529,3,2.66666666666667,13,43,13.5
"4",43,873,423,4,13,10.4,13.5,22
"5",32,808,569,5,10.4,7.83333333333333,22,28.3333333333333
"6",48,513,419,6,7.83333333333333,14.7142857142857,28.3333333333333,19.4285714285714
"7",27,107,364,7,14.7142857142857,12,19.4285714285714,25
"8",47,477,897,8,12,1.77777777777778,25,17.7777777777778
"9",24,512,888,9,1.77777777777778,20,17.7777777777778,25.4
"10",5,126,557,10,20,14.5454545454545,25.4,43.2727272727273
"11",49,916,493,11,14.5454545454545,2.33333333333333,43.2727272727273,26.3333333333333
"12",28,780,386,12,2.33333333333333,31.0769230769231,26.3333333333333,45.8461538461539
"13",17,343,767,13,31.0769230769231,16.7857142857143,45.8461538461539,4.50000000000001
"14",63,657,242,14,16.7857142857143,20.7333333333333,4.50000000000001,40.6
"15",39,142,187,15,20.7333333333333,10.0625,40.6,5.06250000000001
"16",31,445,963,16,10.0625,14.0588235294118,5.06250000000001,41.3529411764706
"17",24,627,462,17,14.0588235294118,23.5555555555556,41.3529411764706,9.11111111111112
"18",4,490,557,18,23.5555555555556,10.9473684210526,9.11111111111112,45.3684210526316
"19",20,501,803,19,10.9473684210526,12.4,45.3684210526316,20.55
"20",1,771,485,20,12.4,15.8095238095238,20.55,53.7619047619047
"21",6,63,23,21,15.8095238095238,14.1363636363636,53.7619047619047,17.4090909090909
"22",21,306,268,22,14.1363636363636,3.69565217391304,17.4090909090909,50.3043478260869
"23",40,402,192,23,3.69565217391304,22.3333333333333,50.3043478260869,19.8333333333333
"24",20,476,796,24,22.3333333333333,20.48,19.8333333333333,45.28
"25",16,321,817,25,20.48,10.0769230769231,45.28,4.53846153846155
"26",12,347,320,26,10.0769230769231,11.4814814814815,4.53846153846155,51.4814814814815
"27",64,642,430,27,11.4814814814815,8.21428571428571,51.4814814814815,18.8214285714286
"28",18,892,773,28,8.21428571428571,17.1724137931034,18.8214285714286,41.6896551724138
"29",15,855,532,29,17.1724137931034,16.2666666666667,41.6896551724138,35.1
"30",25,205,957,30,16.2666666666667,5.09677419354839,35.1,12.4838709677419
"31",33,907,425,31,5.09677419354839,31.875,12.4838709677419,27.625
"32",30,897,219,32,31.875,1.81818181818182,27.625,36.2424242424242
"33",28,831,516,33,1.81818181818182,29.2941176470588,36.2424242424242,36.6470588235294
"34",36,480,56,34,29.2941176470588,8.45714285714286,36.6470588235294,15.8857142857143
"35",47,819,811,35,8.45714285714286,15.1111111111111,15.8857142857143,26.3611111111111
"36",4,32,531,36,15.1111111111111,0.108108108108108,26.3611111111111,26.8918918918919
"37",60,278,198,37,0.108108108108108,27.1578947368421,26.8918918918919,39.0526315789474
"38",34,566,116,38,27.1578947368421,0.82051282051282,39.0526315789474,37.9487179487179
"39",26,921,740,39,0.82051282051282,26.5,37.9487179487179,10.775
"40",35,360,576,40,26.5,1.46341463414634,10.775,44.1219512195122
"41",31,837,728,41,1.46341463414634,3.45238095238095,44.1219512195122,5.73809523809524
"42",62,153,269,42,3.45238095238095,35.6976744186047,5.73809523809524,70.5813953488372
"43",23,382,38,43,35.6976744186047,7.52272727272728,70.5813953488372,6.43181818181818
"44",64,216,639,44,7.52272727272728,8.28888888888888,6.43181818181818,57.2666666666667
"45",3,938,738,45,8.28888888888888,1.67391304347827,57.2666666666667,0.26086956521739
"46",23,689,991,46,1.67391304347827,4.23404255319149,0.26086956521739,67.2765957446808
"47",42,918,20,47,4.23404255319149,1.20833333333333,67.2765957446808,15.9375
"48",40,792,684,48,1.20833333333333,25.265306122449,15.9375,49.0408163265306
"49",20,586,760,49,25.265306122449,17.9,49.0408163265306,25.44
"50",44,65,332,50,17.9,16.5686274509804,25.44,27.0196078431373
"51",18,851,157,51,16.5686274509804,4.48076923076923,27.0196078431373,29.4038461538461
"52",11,573,635,52,4.48076923076923,6.39622641509434,29.4038461538461,42.7735849056604
"53",8,868,496,53,6.39622641509434,16.2962962962963,42.7735849056604,25.7407407407407
"54",40,287,344,54,16.2962962962963,11.0909090909091,25.7407407407407,14.9818181818182
"55",44,356,470,55,11.0909090909091,8.75,14.9818181818182,42.25
"56",2,432,968,56,8.75,10.0701754385965,42.25,2.70175438596493
"57",33,153,163,57,10.0701754385965,0.913793103448274,2.70175438596493,59.2586206896552
"58",36,999,553,58,0.913793103448274,18.7627118644068,59.2586206896552,2.22033898305084
"59",48,8,144,59,18.7627118644068,12.55,2.22033898305084,63.7
"60",42,473,154,60,12.55,4.47540983606558,63.7,21.344262295082
"61",10,401,262,61,4.47540983606558,3.41935483870968,21.344262295082,53.7741935483871
"62",20,718,898,62,3.41935483870968,28.1269841269841,53.7741935483871,0.761904761904754
"63",38,833,836,63,28.1269841269841,16.859375,0.761904761904754,38.625
"64",9,713,850,64,16.859375,6.04615384615385,38.625,17.1076923076923
"65",47,469,754,65,6.04615384615385,18.6666666666667,17.1076923076923,28.4545454545455
"66",54,280,152,66,18.6666666666667,13.4626865671642,28.4545454545455,31.0746268656716
"67",39,92,766,67,13.4626865671642,9.3235294117647,31.0746268656716,30.4705882352941
"68",62,394,252,68,9.3235294117647,15.4492753623188,30.4705882352941,28.1159420289855
"69",21,701,270,69,15.4492753623188,3.5,28.1159420289855,20.5857142857143
"70",63,868,994,70,3.5,9.36619718309859,20.5857142857143,53.6478873239436
"71",6,401,695,71,9.36619718309859,12.4583333333333,53.6478873239436,19.0833333333333
"72",57,868,15,72,12.4583333333333,3.49315068493151,19.0833333333333,44.3013698630137
"73",55,845,673,73,3.49315068493151,35.027027027027,44.3013698630137,4.63513513513514
