"","id","lat","long","time","mincurr","minnext","maxcurr","maxnext"
"1",33,406,891,1,10,12.5,60,5
"2",47,210,222,2,12.5,14.3333333333333,5,42.6666666666667
"3",55,576,109,3,14.3333333333333,8.5,42.6666666666667,12.25
"4",39,561,642,4,8.5,25.2,12.25,23.8
"5",15,259,777,5,25.2,10.1666666666667,23.8,28.5
"6",61,414,228,6,10.1666666666667,14.4285714285714,28.5,31.2857142857143
"7",11,532,868,7,14.4285714285714,10.875,31.2857142857143,20.75
"8",55,354,523,8,10.875,16.1111111111111,20.75,20.6666666666667
"9",29,424,782,9,16.1111111111111,15.2,20.6666666666667,43.5
"10",47,645,937,10,15.2,21.6363636363636,43.5,2.27272727272727
"11",14,65,276,11,21.6363636363636,14.0833333333333,2.27272727272727,50.1666666666667
"12",22,116,849,12,14.0833333333333,11,50.1666666666667,27.5384615384615
"13",57,684,840,13,11,13,27.5384615384615,11.5714285714286
"14",12,23,752,14,13,11.2,11.5714285714286,60.1333333333333
"15",61,258,250,15,11.2,2.625,60.1333333333333,0.125
"16",13,840,48,16,2.625,14.4705882352941,0.125,43.1764705882353
"17",29,374,274,17,14.4705882352941,4.22222222222223,43.1764705882353,19.6666666666667
"18",39,676,322,18,4.22222222222223,6.42105263157894,19.6666666666667,44.8421052631579
"19",28,182,112,19,6.42105263157894,1.5,44.8421052631579,23.9
"20",27,209,927,20,1.5,23.3333333333333,23.9,33.4285714285714
"21",60,544,988,21,23.3333333333333,11.1363636363636,33.4285714285714,20.5909090909091
"22",10,939,493,22,11.1363636363636,14.2173913043478,20.5909090909091,24.304347826087
"23",44,151,42,23,14.2173913043478,10.3333333333333,24.304347826087,48.5833333333333
"24",38,222,800,24,10.3333333333333,6.08000000000001,48.5833333333333,29.2
"25",32,335,524,25,6.08000000000001,4.73076923076923,29.2,13.2692307692308
"26",20,278,669,26,4.73076923076923,19.5185185185185,13.2692307692308,45
"27",4,883,798,27,19.5185185185185,8.17857142857143,45,2.89285714285715
"28",49,586,109,28,8.17857142857143,1.75862068965518,2.89285714285715,53.2068965517241
"29",13,903,531,29,1.75862068965518,25.3666666666667,53.2068965517241,12.7666666666667
"30",39,549,785,30,25.3666666666667,7.38709677419355,12.7666666666667,34.0967741935484
"31",24,155,149,31,7.38709677419355,27.71875,34.0967741935484,24.125
"32",65,688,603,32,27.71875,14.2727272727273,24.125,32.8484848484849
"33",19,730,705,33,14.2727272727273,3.17647058823529,32.8484848484849,34.1176470588235
"34",30,943,17,34,3.17647058823529,0.800000000000003,34.1176470588235,15.4285714285714
"35",19,886,210,35,0.800000000000003,2.13888888888889,15.4285714285714,38.4722222222222
"36",26,170,891,36,2.13888888888889,25.1621621621622,38.4722222222222,4.40540540540542
"37",40,951,530,37,25.1621621621622,7.63157894736842,4.40540540540542,43.4210526315789
"38",18,847,298,38,7.63157894736842,4.51282051282051,43.4210526315789,19.0769230769231
"39",18,649,828,39,4.51282051282051,1.45,19.0769230769231,59.4
"40",2,516,692,40,1.45,20.0487804878049,59.4,16
"41",54,927,714,41,20.0487804878049,16.6428571428571,16,41
"42",41,207,687,42,16.6428571428571,9.13953488372093,41,37.1162790697674
"43",30,697,464,43,9.13953488372093,20.3863636363636,37.1162790697674,14.5454545454546
"44",64,41,784,44,20.3863636363636,14.2888888888889,14.5454545454546,38.5777777777778
"45",19,54,574,45,14.2888888888889,4.19565217391304,38.5777777777778,40.5217391304348
"46",62,533,58,46,4.19565217391304,7.63829787234043,40.5217391304348,14.1702127659574
"47",56,549,458,47,7.63829787234043,4.54166666666667,14.1702127659574,59.5625
"48",58,984,667,48,4.54166666666667,28.8571428571429,59.5625,2.38775510204082
"49",30,154,812,49,28.8571428571429,9.66,2.38775510204082,68.22
"50",40,167,800,50,9.66,27.7843137254902,68.22,13.9411764705882
"51",33,842,767,51,27.7843137254902,4.69230769230769,13.9411764705882,27.5192307692308
"52",47,780,802,52,4.69230769230769,19.9245283018868,27.5192307692308,40.6981132075472
"53",44,127,431,53,19.9245283018868,0.0740740740740749,40.6981132075472,16.9814814814815
"54",38,937,125,54,0.0740740740740749,30.3636363636364,16.9814814814815,40.2727272727273
"55",4,398,715,55,30.3636363636364,15.0892857142857,40.2727272727273,18.3928571428571
"56",9,686,940,56,15.0892857142857,15.6315789473684,18.3928571428571,39.8947368421053
"57",20,639,423,57,15.6315789473684,21.9827586206897,39.8947368421053,10.9137931034483
"58",60,491,840,58,21.9827586206897,1.98305084745763,10.9137931034483,52.1864406779661
"59",48,789,954,59,1.98305084745763,2.96666666666666,52.1864406779661,22.4333333333333
"60",50,936,579,60,2.96666666666666,32.4918032786885,22.4333333333333,34
"61",28,200,555,61,32.4918032786885,5.41935483870967,34,24.5967741935484
"62",47,790,106,62,5.41935483870967,14.3492063492064,24.5967741935484,24.015873015873
"63",47,602,339,63,14.3492063492064,21.3125,24.015873015873,34.4375
"64",35,871,895,64,21.3125,15.0769230769231,34.4375,5.47692307692308
"65",30,793,542,65,15.0769230769231,0.0757575757575702,5.47692307692308,58.6212121212121
"66",5,378,348,66,0.0757575757575702,14.7014925373134,58.6212121212121,20.0746268656716
"67",60,27,857,67,14.7014925373134,22.9558823529412,20.0746268656716,35.3970588235294
"68",12,401,955,68,22.9558823529412,4.97101449275362,35.3970588235294,33.1159420289855
"69",57,182,530,69,4.97101449275362,13.8285714285714,33.1159420289855,8.75714285714285
"70",44,155,757,70,13.8285714285714,10.0281690140845,8.75714285714285,60.3802816901408
"71",23,390,73,71,10.0281690140845,2.93055555555556,60.3802816901408,6.29166666666667
"72",29,954,72,72,2.93055555555556,36.5616438356164,6.29166666666667,52.972602739726
"73",57,883,68,73,36.5616438356164,28.1756756756757,52.972602739726,4.9054054054054
"74",40,132,514,74,28.1756756756757,5.74666666666667,4.9054054054054,55.3466666666667
"75",62,605,562,75,5.74666666666667,27.8815789473684,55.3466666666667,20.3815789473684
"76",34,612,844,76,27.8815789473684,3.83116883116883,20.3815789473684,32.1948051948052
"77",27,762,98,77,3.83116883116883,35.7051282051282,32.1948051948052,15.6025641025641
"78",36,85,344,78,35.7051282051282,2.67088607594937,15.6025641025641,34.9493670886076
"79",10,751,693,79,2.67088607594937,28.9625,34.9493670886076,32.6375
"80",53,746,643,80,28.9625,17.7407407407407,32.6375,18.1358024691358
"81",55,171,692,81,17.7407407407407,1.71951219512194,18.1358024691358,25.5487804878049
"82",25,230,747,82,1.71951219512194,34.855421686747,25.5487804878049,25.144578313253
"83",31,279,917,83,34.855421686747,2.82142857142858,25.144578313253,43.3333333333333
"84",1,891,667,84,2.82142857142858,35.7529411764706,43.3333333333333,22.4
"85",8,252,238,85,35.7529411764706,14.5813953488372,22.4,19.3720930232558
"86",60,410,526,86,14.5813953488372,7.33333333333334,19.3720930232558,55.9770114942529
"87",2,897,550,87,7.33333333333334,17.4659090909091,55.9770114942529,3.97727272727273
"88",40,451,686,88,17.4659090909091,5.40449438202247,3.97727272727273,59.3483146067416
"89",22,229,272,89,5.40449438202247,20.3666666666667,59.3483146067416,10.2333333333333
"90",45,459,375,90,20.3666666666667,14.2087912087912,10.2333333333333,61.0879120879121
"91",11,778,166,91,14.2087912087912,0.782608695652169,61.0879120879121,13.9347826086957
"92",8,546,246,92,0.782608695652169,19.010752688172,13.9347826086957,42.6021505376344
"93",14,982,14,93,19.010752688172,16.8297872340426,42.6021505376344,10.2872340425532
"94",11,529,284,94,16.8297872340426,9.72631578947369,10.2872340425532,68.978947368421
"95",59,127,94,95,9.72631578947369,9.17708333333333,68.978947368421,6.94791666666667
"96",24,493,165,96,9.17708333333333,28.5257731958763,6.94791666666667,55.4742268041237
"97",10,427,680,97,28.5257731958763,24.2755102040816,55.4742268041237,7.44897959183674
"98",22,847,432,98,24.2755102040816,1.26262626262627,7.44897959183674,33.2121212121212
"99",17,144,86,99,1.26262626262627,24.49,33.2121212121212,29.49
"100",29,450,981,100,24.49,3.47524752475248,29.49,27.2376237623762
"101",1,911,198,101,3.47524752475248,23.2941176470588,27.2376237623762,47.2941176470588
"102",10,806,262,102,23.2941176470588,8.62135922330098,47.2941176470588,26.4466019417476
"103",3,330,896,103,8.62135922330098,14.2403846153846,26.4466019417476,25.3076923076923
"104",62,760,548,104,14.2403846153846,9.66666666666667,25.3076923076923,33.3714285714286
"105",22,719,565,105,9.66666666666667,20.1415094339623,33.3714285714286,29.3490566037736
"106",38,970,725,106,20.1415094339623,3.11214953271028,29.3490566037736,23.4299065420561
"107",61,206,26,107,3.11214953271028,32.5833333333333,23.4299065420561,21.3703703703704
"108",56,967,696,108,32.5833333333333,5.53211009174312,21.3703703703704,49.1743119266055
"109",43,728,398,109,5.53211009174312,10.3727272727273,49.1743119266055,8.09999999999999
"110",43,534,489,110,10.3727272727273,9.54054054054054,8.09999999999999,67.2882882882883
"111",29,528,608,111,9.54054054054054,18.2946428571429,67.2882882882883,16.1428571428572
"112",6,144,394,112,18.2946428571429,17.141592920354,16.1428571428572,52.3893805309734
"113",12,644,384,113,17.141592920354,16,52.3893805309734,22.4122807017544
"114",62,80,43,114,16,12.8869565217391,22.4122807017544,46.1826086956522
"115",53,965,57,115,12.8869565217391,1.10344827586207,46.1826086956522,7.75000000000001
"116",29,747,629,116,1.10344827586207,24.6837606837607,7.75000000000001,40.8974358974359
"117",29,525,647,117,24.6837606837607,5.63559322033898,40.8974358974359,2.08474576271188
"118",42,585,885,118,5.63559322033898,12.2605042016807,2.08474576271188,63.3781512605042
"119",39,419,532,119,12.2605042016807,26.5166666666667,63.3781512605042,14.2583333333333
"120",26,924,880,120,26.5166666666667,23.3223140495868,14.2583333333333,28.504132231405
"121",27,154,170,121,23.3223140495868,1.31147540983607,28.504132231405,11.4016393442623
"122",2,809,939,122,1.31147540983607,8.61788617886178,11.4016393442623,44.2357723577236
"123",28,340,970,123,8.61788617886178,18.2338709677419,44.2357723577236,1.22580645161291
"124",56,631,411,124,18.2338709677419,2.216,1.22580645161291,50.368
"125",46,215,274,125,2.216,36.4920634920635,50.368,6.57936507936508
"126",41,720,244,126,36.4920634920635,28.2677165354331,6.57936507936508,61.9291338582677
"127",60,799,628,127,28.2677165354331,19.1171875,61.9291338582677,7.01562500000001
"128",31,888,642,128,19.1171875,0.875968992248058,7.01562500000001,52.5736434108527
"129",51,295,429,129,0.875968992248058,11.0384615384615,52.5736434108527,3.54615384615384
"130",56,825,13,130,11.0384615384615,7.97709923664122,3.54615384615384,41.1374045801527
"131",21,804,852,131,7.97709923664122,2.95454545454546,41.1374045801527,18.719696969697
"132",48,610,147,132,2.95454545454546,3.02255639097744,18.719696969697,42.9548872180451
"133",39,967,649,133,3.02255639097744,25.7835820895522,42.9548872180451,28.8283582089552
"134",13,698,472,134,25.7835820895522,2.19999999999999,28.8283582089552,38.8814814814815
"135",2,177,225,135,2.19999999999999,5.75735294117648,38.8814814814815,5.08088235294116
"136",35,713,381,136,5.75735294117648,17.1167883211679,5.08088235294116,39.6277372262774
"137",39,589,625,137,17.1167883211679,15.768115942029,39.6277372262774,2.35507246376811
"138",32,189,843,138,15.768115942029,2.21582733812949,2.35507246376811,63.1870503597122
"139",26,905,53,139,2.21582733812949,30.5642857142857,63.1870503597122,23.0214285714286
"140",19,390,702,140,30.5642857142857,18.4326241134752,23.0214285714286,16.8581560283688
"141",50,310,114,141,18.4326241134752,10.4929577464789,16.8581560283688,22.9788732394366
"142",9,58,629,142,10.4929577464789,18.3776223776224,22.9788732394366,29.8111888111888
"143",43,168,910,143,18.3776223776224,15.5138888888889,29.8111888111888,43.8819444444445
"144",62,590,150,144,15.5138888888889,15.3793103448276,43.8819444444445,20.9724137931034
"145",3,701,978,145,15.3793103448276,16.5068493150685,20.9724137931034,52.6643835616438
"146",50,288,338,146,16.5068493150685,6.44897959183673,52.6643835616438,5.62585034013606
"147",34,155,62,147,6.44897959183673,27.3648648648649,5.62585034013606,44.0743243243243
"148",30,784,498,148,27.3648648648649,9.57046979865772,44.0743243243243,23.7651006711409
"149",10,232,735,149,9.57046979865772,22.28,23.7651006711409,27.0533333333333
"150",1,89,140,150,22.28,15.1788079470199,27.0533333333333,37.6953642384106
"151",43,782,717,151,15.1788079470199,7.13157894736842,37.6953642384106,22.1578947368421
"152",17,650,853,152,7.13157894736842,16.7581699346405,22.1578947368421,24.6797385620915
"153",30,470,627,153,16.7581699346405,15.1428571428571,24.6797385620915,42.0454545454545
"154",39,958,550,154,15.1428571428571,14.0516129032258,42.0454545454545,19.8258064516129
"155",55,791,557,155,14.0516129032258,5.01923076923076,19.8258064516129,33.9551282051282
"156",60,944,708,156,5.01923076923076,33.7643312101911,33.9551282051282,19.9171974522293
"157",20,543,20,157,33.7643312101911,6.72151898734178,19.9171974522293,24.9240506329114
"158",56,114,781,158,6.72151898734178,17.1698113207547,24.9240506329114,54.7295597484277
"159",57,22,129,159,17.1698113207547,2.81250000000001,54.7295597484277,11.65625
"160",32,134,463,160,2.81250000000001,23.0434782608696,11.65625,48.0434782608696
"161",5,97,295,161,23.0434782608696,2.03086419753086,48.0434782608696,4.01851851851852
"162",16,251,779,162,2.03086419753086,37.7361963190184,4.01851851851852,61.601226993865
"163",42,280,522,163,37.7361963190184,26.5731707317073,61.601226993865,11.3292682926829
"164",58,464,36,164,26.5731707317073,11.3575757575758,11.3292682926829,52.3515151515152
"165",63,201,497,165,11.3575757575758,4.61445783132531,52.3515151515152,24.5
"166",12,188,657,166,4.61445783132531,21.2574850299401,24.5,16.4011976047904
"167",38,270,227,167,21.2574850299401,7.69642857142858,16.4011976047904,41.3511904761905
"168",63,616,131,168,7.69642857142858,30.1242603550296,41.3511904761905,34.4437869822485
"169",29,134,440,169,30.1242603550296,19.0117647058823,34.4437869822485,41.3117647058824
"170",13,273,970,170,19.0117647058823,1.97660818713451,41.3117647058824,22.5555555555556
"171",33,33,781,171,1.97660818713451,27.8604651162791,22.5555555555556,54.1279069767442
"172",60,1000,417,172,27.8604651162791,0.855491329479765,54.1279069767442,16.7745664739884
"173",43,232,171,173,0.855491329479765,2.13218390804598,16.7745664739884,34.0287356321839
"174",17,561,375,174,2.13218390804598,1.12571428571429,34.0287356321839,31.7885714285714
"175",51,560,640,175,1.12571428571429,1.86363636363636,31.7885714285714,43.9602272727273
"176",30,462,850,176,1.86363636363636,27.9774011299435,43.9602272727273,35.8361581920904
"177",8,483,664,177,27.9774011299435,16.8820224719101,35.8361581920904,17.0674157303371
"178",60,778,285,178,16.8820224719101,14.0391061452514,17.0674157303371,22.804469273743
